waveobs	flux	err
356.44027578921686	0.979470883243593	0.0
356.4459129298074	1.064349938711005	0.0
356.45155007039784	0.9154718125399812	0.0
356.4571872109883	0.6429501635732491	0.0
356.4628243515788	0.41301332693916226	0.0
356.46846149216924	0.4053654246511127	0.0
356.47409863275976	0.8013870118190248	0.0
356.4797357733502	0.6780169018210429	0.0
356.48537291394075	0.636746466476543	0.0
356.4910100545312	0.5664899179662772	0.0
356.4966471951217	0.563182990634594	0.0
356.50228433571215	0.1998308237374889	0.0
356.5079214763026	0.3421083854751973	0.0
356.51355861689314	0.7489305003285595	0.0
356.5191957574836	0.9219936391381909	0.0
356.5248328980741	0.915239347890712	0.0
356.5304700386646	0.6842192327066638	0.0
356.53610717925505	0.6566007479272318	0.0
356.5417443198455	0.6346238587235631	0.0
356.547381460436	0.417686262526031	0.0
356.5530186010265	0.12342794223142421	0.0
356.558655741617	0.12137565011916016	0.0
356.5642928822075	0.12692705194170906	0.0
356.56993002279796	0.3342000463443697	0.0
356.5755671633884	0.7048256113982038	0.0
356.5812043039789	0.4839122093895693	0.0
356.58684144456936	0.5990983274581143	0.0
356.5924785851599	0.566070296354482	0.0
356.59811572575035	0.5131211510535529	0.0
356.60375286634087	0.40641221030795016	0.0
356.60939000693133	0.3717851623894819	0.0
356.6150271475218	0.29278741627681637	0.0
356.62066428811227	0.2754678519750057	0.0
356.62630142870273	0.6496596486592532	0.0
356.63193856929325	0.6534655261523434	0.0
356.6375757098837	0.37268630397915564	0.0
356.64321285047424	0.24032362821517644	0.0
356.64884999106465	0.3725295005319036	0.0
356.6544871316552	0.5249996952389631	0.0
356.66012427224564	0.6355471431060358	0.0
356.6657614128361	0.6578178107992915	0.0
356.6713985534266	0.7335022908903397	0.0
356.6770356940171	0.8681527854141671	0.0
356.6826728346076	0.8783977367211728	0.0
356.688309975198	0.8330894942403978	0.0
356.69394711578855	0.5571653700991501	0.0
356.699584256379	0.403190131024441	0.0
356.7052213969695	0.5660370071017662	0.0
356.71085853756	0.3698503662041266	0.0
356.71649567815047	0.8603433251866325	0.0
356.722132818741	1.153871432748487	0.0
356.7277699593314	0.9776001488890169	0.0
356.7334070999219	0.8224943114319927	0.0
356.7390442405124	0.6264808385424898	0.0
356.74468138110285	0.41789827698098425	0.0
356.7503185216934	0.6649420657212266	0.0
356.75595566228384	0.7635625601830961	0.0
356.7615928028743	0.9589048673882827	0.0
356.76722994346477	0.761310982978564	0.0
356.7728670840553	0.8295078051063465	0.0
356.77850422464576	0.5557598553698329	0.0
356.7841413652362	0.6080050972017803	0.0
356.78977850582675	0.8005747830541614	0.0
356.7954156464172	1.0557888773566282	0.0
356.8010527870077	0.7865199112263859	0.0
356.80668992759814	0.7443674478555604	0.0
356.81232706818867	0.8376428811307843	0.0
356.81796420877913	0.9375651457296171	0.0
356.8236013493696	0.8069754011971051	0.0
356.8292384899601	0.8711658952216823	0.0
356.8348756305506	0.8320183654435105	0.0
356.84051277114105	0.8158360350106612	0.0
356.8461499117315	0.6697425540392736	0.0
356.85178705232204	0.6376373650718989	0.0
356.8574241929125	0.5484247665115488	0.0
356.86306133350297	0.9915625340594573	0.0
356.8686984740935	0.9196315580749569	0.0
356.87433561468396	0.7674858956040143	0.0
356.8799727552744	0.6747835057317042	0.0
356.8856098958649	0.7078947920817854	0.0
356.8912470364554	0.6023703565750228	0.0
356.8968841770459	0.5038881219814708	0.0
356.90252131763634	0.5886936669850504	0.0
356.90815845822686	0.7116613985473751	0.0
356.9137955988173	0.8799463928282274	0.0
356.9194327394078	0.9058575190009833	0.0
356.92506987999826	0.9777196930537952	0.0
356.9307070205888	0.9801601050506639	0.0
356.93634416117925	0.9104293488591163	0.0
356.9419813017697	0.745698657829937	0.0
356.94761844236024	0.5211758314752932	0.0
356.95325558295065	0.5164772106487264	0.0
356.95889272354117	0.385504195784258	0.0
356.96452986413163	0.4202968545975905	0.0
356.97016700472216	0.8705062551388852	0.0
356.9758041453126	0.45729675843868006	0.0
356.9814412859031	0.5086877025606126	0.0
356.9870784264936	0.6708131682863161	0.0
356.992715567084	0.5014187017387167	0.0
356.99835270767454	0.5121460140172085	0.0
357.003989848265	0.7830110080362386	0.0
357.00962698885553	0.5738585370544889	0.0
357.015264129446	0.5198867964123493	0.0
357.02090127003646	0.5460543760946841	0.0
357.0265384106269	0.19713285398779	0.0
357.0321755512174	0.12351034814127379	0.0
357.0378126918079	0.1590850556239496	0.0
357.0434498323984	0.4495994269218399	0.0
357.0490869729889	0.4447692432532828	0.0
357.05472411357937	0.4497348869326808	0.0
357.06036125416983	0.6057577464821545	0.0
357.0659983947603	0.3464100645265754	0.0
357.07163553535077	0.7362427330624244	0.0
357.0772726759413	0.8058003852893442	0.0
357.08290981653175	0.9202940773997397	0.0
357.0885469571223	0.9069637617405932	0.0
357.09418409771274	1.0323987155621723	0.0
357.0998212383032	0.9131368610559872	0.0
357.1054583788937	1.0760943855127276	0.0
357.11109551948414	1.0435137056433341	0.0
357.11673266007466	1.142155236160145	0.0
357.1223698006651	0.8949081267292585	0.0
357.12800694125565	0.46038593080169354	0.0
357.1336440818461	0.8543798934518007	0.0
357.1392812224366	1.0321133206929431	0.0
357.14491836302705	1.1207354453664387	0.0
357.1505555036175	1.0213526916918085	0.0
357.15619264420803	0.8637571092982935	0.0
357.1618297847985	1.0460809348449176	0.0
357.167466925389	0.9285522061416068	0.0
357.1731040659795	0.5707880917353368	0.0
357.17874120656995	0.49413530960918084	0.0
357.1843783471604	0.5528115966823635	0.0
357.1900154877509	0.299525625564954	0.0
357.1956526283414	0.41022939300087624	0.0
