waveobs	flux	err
356.37378372293153	0.8567657679190281	0.0
356.37917153168695	0.7120820098405917	0.0
356.38455934044237	1.023254183627649	0.0
356.3899471491978	1.107669176709737	0.0
356.3953349579532	1.1893587847588245	0.0
356.40072276670855	0.9379281146578204	0.0
356.40611057546397	0.9956486184475727	0.0
356.4114983842194	1.122447078959171	0.0
356.41688619297486	1.0975513409252378	0.0
356.4222740017302	1.1549380872206996	0.0
356.42766181048563	0.9007707719688488	0.0
356.43304961924105	0.7938836928224569	0.0
356.43843742799646	0.6623863901904742	0.0
356.4438252367519	0.5924802568165515	0.0
356.44921304550724	0.6840371768703322	0.0
356.45460085426265	0.5798936645321406	0.0
356.45998866301807	0.6396091144677719	0.0
356.4653764717735	0.8297577374129315	0.0
356.4707642805289	0.944218696213718	0.0
356.47615208928426	1.0525674887688774	0.0
356.48153989803967	1.0156493369262016	0.0
356.4869277067951	0.9183522878531453	0.0
356.4923155155505	0.6442139420684355	0.0
356.4977033243059	0.8461254008492438	0.0
356.50309113306133	0.7491849232777241	0.0
356.50847894181675	0.7310306538342617	0.0
356.51386675057216	0.8089036661564222	0.0
356.5192545593276	0.9008122830898133	0.0
356.52464236808294	0.7875285318841796	0.0
356.53003017683835	0.653428432444725	0.0
356.53541798559377	0.6061124533875619	0.0
356.5408057943492	0.8160295722710591	0.0
356.5461936031046	0.8655472290463495	0.0
356.55158141185996	0.5102255422400591	0.0
356.5569692206154	0.6750619229727319	0.0
356.5623570293708	0.47525815175700603	0.0
356.5677448381262	0.5269103479156432	0.0
356.5731326468816	0.49210685894366357	0.0
356.578520455637	0.3709278155828192	0.0
356.5839082643924	0.31854326594246396	0.0
356.58929607314786	0.341746397426382	0.0
356.5946838819033	0.6723336014330656	0.0
356.60007169065864	0.45389562707209224	0.0
356.60545949941405	0.5103906029034584	0.0
356.61084730816947	0.8783577402716298	0.0
356.6162351169249	0.9086965031309234	0.0
356.6216229256803	0.6432640261902018	0.0
356.62701073443566	0.5957308420416263	0.0
356.6323985431911	0.5908911021007426	0.0
356.6377863519465	0.7943306206802478	0.0
356.6431741607019	0.42163329524625986	0.0
356.6485619694573	0.4108058395778291	0.0
356.6539497782127	0.7370399874076553	0.0
356.6593375869681	0.3695333598293693	0.0
356.6647253957235	0.5741546444309309	0.0
356.6701132044789	0.5478498253353068	0.0
356.67550101323434	0.4433611605738931	0.0
356.68088882198975	0.9629552869996977	0.0
356.68627663074517	0.8833827980429728	0.0
356.6916644395006	0.8374559310661783	0.0
356.697052248256	0.7013615311014054	0.0
356.70244005701136	0.8541516504154973	0.0
356.7078278657668	0.8743944536808728	0.0
356.7132156745222	0.71719109482887	0.0
356.7186034832776	0.7406317614713793	0.0
356.723991292033	0.8193668051852976	0.0
356.7293791007884	0.9408243400162748	0.0
356.7347669095438	0.8922102199879622	0.0
356.7401547182992	0.9673450857512961	0.0
356.7455425270546	1.0607678050487281	0.0
356.75093033581004	1.1096029602413124	0.0
356.7563181445654	1.1488038674619072	0.0
356.76170595332087	0.9184965924184867	0.0
356.7670937620763	0.7700054997146344	0.0
356.7724815708317	0.8869060676278528	0.0
356.77786937958706	0.7237724880917673	0.0
356.7832571883425	0.7956796120235412	0.0
356.7886449970979	0.6792808332509996	0.0
356.7940328058533	0.8072142284211827	0.0
356.7994206146087	0.7767830554070687	0.0
356.8048084233641	0.8516114157645291	0.0
356.8101962321195	0.9908495074130867	0.0
356.8155840408749	0.7109060710600026	0.0
356.8209718496303	0.48182600967310296	0.0
356.82635965838574	0.5437134221739179	0.0
356.8317474671411	0.6014382158358863	0.0
356.8371352758965	0.7465608188864454	0.0
356.84252308465193	0.9181669695465672	0.0
356.8479108934074	0.7985717692629688	0.0
356.85329870216276	0.8550346471899605	0.0
356.8586865109182	1.0319798444778336	0.0
356.8640743196736	1.041165138117664	0.0
356.869462128429	1.225158411728803	0.0
356.8748499371844	1.1503539464958468	0.0
356.8802377459398	1.0618339163519277	0.0
356.8856255546952	0.9395150644814804	0.0
356.8910133634506	0.9737613825056778	0.0
356.896401172206	1.0138035384443684	0.0
356.90178898096144	0.9412572811206019	0.0
356.9071767897168	1.2212887372973298	0.0
356.9125645984722	1.094627921148121	0.0
