Wave Flux
3552.8486484145483 0.9983054712184314
3555.577740657565 0.9979409098807557
3556.4690676736345 1.0486330449290306
3559.0418017233687 1.3837912779903476
3559.415102139176 0.877413286587979
3559.7415499570775 0.8356688986207443
3560.114416234525 0.8809520564815686
3560.7198310888866 1.0076778648735112
3560.952520693021 0.9127172828813044
3561.1386075435666 0.9084327614440686
3561.1851202562243 0.850636679435379
3561.6965226891048 0.7981525544999686
3561.9288345821165 1.0242776203647594
3562.3003469533464 0.8883814911048711
3562.5324256313415 0.9842217422121458
3562.6252320177955 1.068032006458815
3562.90356522937 0.9332471393788725
3563.1817696114213 0.9626614508207288
3563.2744757971354 0.9675545837905939
3563.3208235284037 0.9337300983887279
3563.3671676860113 1.1053587468043402
3563.459845282438 0.9464071712894967
3563.552508590804 0.9849984213039592
3563.6451576154977 0.9295704708686238
3563.7377923609074 0.9307469922125378
3563.8304128314217 1.0009989795514946
3564.015610965319 1.2396941685261018
3564.06190158384 1.048651535073994
3564.2007520522952 1.0971500349592458
3564.247028414572 1.262978225151141
3564.2933012141593 1.1364844934130793
3564.4783567965824 1.0349706026439909
3564.524611790949 1.473384241274543
3564.6633554198543 1.1038636952121597
3565.9567538755678 1.0241466952117113
3566.0028952412704 0.9934233557485044
3566.141298089505 0.975370550975966
3566.1874252911207 1.025636847178447
3566.2796690759496 1.0021722132372677
3566.786757003618 1.2315775100284805
3566.971046599707 0.9801563619661953
3567.1092267264416 0.9498847300455293
3567.3394563713973 1.1236891022369049
3567.385491720385 1.1692476756954844
3567.4775518427446 0.8721882640296531
3567.615615595475 0.8570599596944722
3567.7076404831555 0.9681385570115124
3567.7536476443997 0.9488513325438678
3567.7996512846444 0.8661497506456964
3567.9836306465995 0.9311381006574179
3568.0296166900757 0.960884186162677
3568.0755992158433 0.9800291792901668
3568.2594941528046 0.9675332354357927
3568.351420529299 0.9156217693603554
3568.3973784464697 0.9111141405302534
3568.443332850321 1.0907150146020035
3568.489283741401 0.9220199759433285
3568.5352311202582 0.9489551940858978
3568.581174987442 1.1948297953557467
3568.6271153435 0.8928808180229432
3568.6730521889813 1.095718072840721
3568.718985524434 1.1164340760724734
3568.8108416674495 0.8342976229154029
3568.856764476109 0.8657620201032482
3568.9485995704745 0.9468287984875127
3568.9945118572773 1.1516388239660307
3569.086325912866 0.887540467587876
3569.17812594809 1.011872651790581
3569.269911967337 0.842312616136971
3569.361683974996 1.009509315844208
3569.4075647258514 1.0176210657588658
3569.4993157243566 0.9170095959773594
3569.5451859731033 0.8820852505264157
3569.591052722244 0.8506604752525884
3569.6369159723286 1.1297428525678561
3569.728631977519 1.025437977194867
3569.774484733723 0.925696752076326
3570.187002246551 0.8948889045689311
3570.2328200588104 0.8717666093914803
3570.3702525495187 1.0031632685800966
3570.4160563995606 0.931384660158106
3570.507653632642 0.9600739297088192
3570.5534470167795 0.869093735382007
3570.6450233229907 1.030481330483971
3570.8281341025167 1.0371938938966176
3570.8739030854117 0.9779234273245763
3570.919668584609 1.138089980052865
3571.011189134105 1.0035796836535742
3571.056944185501 0.8951399210202977
3571.148443844331 0.8828928030931155
3571.1941884528624 1.2100719539640528
3571.377132093897 1.1690407213193976
3571.4685830462395 0.885125426221008
