Wave Flux
4588.976404895456 1.0556576362915244
4589.526412513679 0.9991098821777256
4589.587502635269 0.9655319149811873
4589.648588389437 1.0266407557801391
4589.709669776124 0.9364112870029552
4590.259205709661 1.057409270689712
4596.644303659212 0.948428115180623
4596.704882381345 0.9412494234468384
4599.366014529248 0.9507076418405727
4599.48677377028 0.989462719547558
4604.602850251942 1.2653457492796687
4604.662851014628 1.006659773568788
4608.314607918593 1.0453731029232776
4610.283346408063 0.9209428432633308
4610.342930561631 0.9098013930616694
4610.402510326929 0.9579694973357179
4610.462085703899 0.9483699883406176
4610.64078550423 1.022865997201154
4610.7003433272785 0.9753680510151935
4622.171476282836 1.1071683222211994
4622.230177176378 1.0232228183661305
4623.344657999177 1.0362904392450007
4625.568852295311 0.9177849815644236
4625.594484997725 1.0342861586812695
4627.813005480039 0.8735692648590095
4631.497842101584 1.0281735889084667
4631.62039654479 1.074462666150317
4631.681667149333 1.058375583842889
4634.312129305543 0.9786008920506837
4634.373205762573 0.9979975504081349
4636.812644476403 0.980279252516753
4636.873539941618 1.0000316997262644
4636.934430991415 1.0351754151940935
4642.698939507419 0.9644727403813609
4642.759406458935 1.042162176051005
4642.8198689904875 0.972476340563122
4642.8803271020315 0.9547166011252716
4642.9407807935195 0.9244396737109568
4643.001230064903 0.953983546416335
4649.143828413311 1.0841943049997533
4649.203822163157 1.101666249484382
4657.915400932637 1.1340889081496877
4657.974743708391 1.0618869255384493
4658.686511318816 1.0200176021026746
4658.745796476711 0.994736165708839
4658.923625355384 0.9607036187379961
4658.982892783114 0.9056256898548009
4659.042155778186 0.8934244601560641
4659.101414340552 0.9456346117083476
4659.160668470167 1.0302627373553044
4659.219918166983 1.0545599196273394
4659.279163430952 1.0371542047954851
4659.338404262031 0.8724640873059358
4659.516100157439 0.7760728493489885
4659.5753232564775 0.9317446915153845
4659.634541922389 0.9368704206097671
4659.693756155128 0.9429889636955395
4659.930568753406 0.8273936196463111
4659.989760819573 1.0038033559938582
4660.048948452286 1.010617994061853
4660.108131651496 1.0662946721331938
4660.167310417159 1.0814064151860578
4660.226484749225 1.1961934360933928
4660.28565464765 1.0801849762266476
4660.403981143386 0.8957106446647312
4660.463137740602 0.9588607509508319
4660.522289903991 1.110099385857525
4660.581437633501 1.1201100748130237
4660.64058092909 1.1190231414606753
4660.699719790708 1.0408773295776845
4660.758854218308 0.9543229937588426
4660.936230896541 0.97278672692317
4660.995347587606 0.9974745598494187
4661.113567666935 1.0061527569769635
4664.063304027383 0.9968454319267378
4664.357556790563 0.9824460522402805
4664.651809553741 0.9859671819719277
4664.946062316921 1.0259101866096756
4673.525926387543 0.9631716962297092
4673.5874420007385 1.0329178827250685
4675.7990378022905 1.122339789074934
4675.983076875383 1.0446514938996752
4676.0444143235745 1.0544313392360287
4676.657543785551 1.0793456042568692
4676.718832229021 1.1435615995992792
4677.637624241468 0.9706743195219538
4677.698841398146 1.0391988900613602
4677.760054099118 1.024033202954026
4677.821262344349 0.9571357029608417
4677.882466133804 0.9287010722326191
4677.943665467453 0.9351440679548724
4678.249595297413 0.9196520962875786
4678.371936037577 0.9257218456428302
4678.61656404475 0.9218294402564523
4684.648381869504 0.8901453969740488
4684.709086401405 0.9514246939243955
4685.3765419154 0.9811497465992242
4685.437192930632 0.9693465470135625
4685.497839485924 1.0343480148166613
4685.558481581245 0.9689256095757468
4685.61911921656 0.95876231271246
4686.346422947773 1.0100821248776042
4686.407002599984 1.099497543259529
4686.467577791722 0.9897584065352217
4686.528148522954 1.001479019103794
4694.064352339992 0.9021997038662108
4694.124360780975 1.052734356603837
4694.1843647572205 1.1169698165526045
4694.244364268697 1.0652413069616156
4694.304359315369 0.9792446679576592
4694.364349897204 0.9981733854143536
4694.424336014171 1.0656585322639252
4694.4843176662325 0.9675527452933472
4695.383506636123 0.9901607264471075
4695.443416845202 1.051843274241994
4695.563223866918 1.0862225987231149
4695.683013026488 0.9702953949864848
4696.161991037987 1.1476260817360195
4701.41188157892 0.9244289146700848
4701.59024525755 0.9436910436995726
4701.649690879336 1.0671907940953695
4701.709132032186 1.0565892330568272
4701.768568716069 1.0354549820245702
4701.82800093095 0.9529136117014817
4701.887428676797 0.8805657991292033
4702.243901300283 0.9510323536774797
4702.303297761955 0.8970640984169387
4702.362689754325 0.8937375881757741
4702.481460331029 0.8794374498289119
4703.193708352226 0.9435202781789203
4703.25303330108 0.970616669697121
4703.489966534573 0.9652204360276136
4703.726899768066 0.9630588033939429
4703.963833001559 0.9720967462327231
4704.200766235052 0.9603118058613592
4704.437699468544 0.9918025361546443
4704.674632702038 1.0705585724137148
4704.911565935531 1.0271455876477489
4705.148499169024 1.0445707966203852
4705.385432402517 1.0470956242832403
4705.62236563601 1.1149338210292499
4705.674298867757 0.9906368292768751
4705.736817907863 0.9511145725303906
4705.799332456883 0.8544892276756801
4705.924348081583 0.9763552930892822
4706.361761295856 0.9470121489815778
4706.736511748169 0.9775012273058828
4706.79895443708 0.9952243606218932
4706.861392634565 0.9283518838802663
4706.986255555176 0.9513026179681625
4707.0486802782625 0.9907568477361982
4711.283023326574 1.132423673914487
4713.268467148132 0.9742515811839617
4713.578277112668 1.1199083583416507
4713.640225624839 1.0504436887609814
4716.114481126184 1.0770003626360451
4716.1762453833435 1.0899961363109447
4717.965453676517 0.9162984373225339
4718.027083091652 0.967627873902612
4718.088708011742 1.0013620886938899
4718.150328436769 0.9801213003456443
4718.6431300122795 0.9483384958907598
4718.7047099808315 0.940869360874653
4718.766285454119 0.9967355472429811
4718.827856432123 1.0176286395434875
4718.889422914824 1.071952706161396
4718.950984902201 0.8681650549066968
4719.135643892188 0.8943399276994198
4719.19718789807 0.9585337829205225
4719.258727408528 0.9081867476142405
4719.9353653198905 0.9222180478978683
4719.9968508837055 0.9343706721971575
4720.058331951838 0.9705213248956606
4720.119808524267 0.9716908542529606
4720.181280600971 0.8968647534395927
4720.242748181933 1.0087990804120077
4720.304211267132 0.9610964557751638
4720.365669856546 0.9194001591498349
4720.427123950158 0.9599523873333488
4720.488573547946 0.9553050316800791
4720.550018649891 1.0069606108408806
4720.611459255972 1.0364181137747943
4720.6728953661695 1.0722156381900076
4721.6552616728995 1.1109194131784028
4721.716621350023 1.1123026233968119
4721.777976530904 1.0966740574040708
4721.839327215522 1.089363484840374
4723.4328667617865 1.096127342677097
4723.494096039748 1.0899666783138808
4723.555320820887 1.1185962628190387
4725.328883266235 1.1311266354544312
4729.351166571286 0.8892420726221715
4729.4119595644015 0.864173124120773
4730.141124572703 0.928387186537838
4730.2018590803655 1.0187518447173047
4730.262589089006 0.9292371234054361
4730.323314598605 0.9085534545488964
4730.384035609143 0.9930698716883651
4730.444752120602 0.9582023746417418
4732.688100007984 1.0950399238478994
4732.7486455395565 1.1081225510980584
4732.8091865712695 1.082379887797517
4738.119173560873 0.9766505732700117
4740.593513513286 1.0433879035266367
4740.656890317291 1.0590281851286936
4740.720262588947 1.0242837777275675
4743.377805197673 1.0667472920703596
4745.964360696465 1.0692704378943667
4746.21629961904 1.007399772512575
4746.342241882664 1.0289699737359033
4746.405206215035 1.0084354995803306
4746.468166014438 1.0435953430716665
4746.719959882217 1.0189102031272974
4747.4120190445265 1.0397407791767856
4747.474906315493 1.065170686519573
4747.537789053375 1.0310157573977916
4747.600667258165 1.0345931731631337
4747.789274673914 0.95350618810718
4748.229199984501 0.9410890431748682
4748.292028324828 1.0127177608650337
4748.354852131982 0.8895600702329268
4748.417671405954 0.8348774381575372
4748.794491852613 0.908075618394042
4748.857279394128 1.0418399942177194
4748.920062402411 0.981968227470125
4748.982840877449 0.9980074876453359
4749.045614819239 0.850331329798269
4749.233909445046 0.9005747716395661
4749.296665253773 0.8944492108618128
4749.359416529216 0.8704431522846658
4749.798548524816 0.8090297964948612
4749.8612635337495 0.7721217220243546
4750.049381360453 0.906002557804728
4750.112078235966 0.9786421822992102
4750.174770578108 1.0774130917941207
4750.237458386871 1.120355293547822
4750.300141662248 1.0351821356090944
4750.362820404234 0.9603278867524578
4750.425494612821 1.0263838634460825
4750.488164288001 1.0947671133791026
4750.55082942977 1.007433275119987
4750.613490038118 0.9785150796540043
4750.676146113039 1.029242988736214
4750.738797654528 0.9597792852280452
4750.801444662577 0.924678861198248
4751.114611700981 0.9025961877027792
4751.177231508246 0.9025763110915022
4751.239846782023 0.9166657858673506
4751.302457522306 1.042550949695079
4751.3650637290875 0.9517207832684479
4751.678026760234 1.0431539012355115
4752.741253288602 1.0126638393651397
4752.803755222968 1.0727808378965533
4752.866252623668 1.0927068532326447
4752.928745490694 1.0858752249576402
4753.428525213905 0.9904274467375865
4753.490977277577 1.0233164860534607
4753.55342480751 1.0144869474740523
4753.6158678036945 1.0035904502141715
4753.678306266125 1.078092532824765
4753.740740194797 1.0785478375513482
4754.8637756299995 1.1047887773516483
4754.926123415919 1.1676666717593172
4756.73223693461 1.088741489576442
4756.794448700645 1.0821038130073526
4756.85665593258 1.081637309263163
4756.918858630404 1.0835692910752512
4756.981056794113 1.0952740681132396
4757.043250423701 1.1666655088228521
4758.286170839228 1.13027440762424
4758.472452470726 1.1142670199745988
4759.465265289388 1.1540554896692694
4761.818543392761 0.984482685428233
4761.942218752134 1.1030381245360934
4762.0040496298225 0.9971284587876071
4762.065875972835 0.9737462202408179
4762.992726952369 0.9835703505315844
4763.054480739651 0.9501186602267007
4763.116229992143 0.9509200089162041
4763.239714892726 0.895604407376488
4763.363181654063 0.9227653846477828
4763.424908232496 0.9633053091130049
4764.1036012948525 0.956145004885913
4764.84336790902 0.9560336929814234
4764.904985649602 0.927196813205585
4764.966598855188 0.9336934865493864
4766.013329489174 0.8638839672680334
4766.074861063669 0.873980640289102
4766.1363881030375 0.8106963989819496
4766.935826915312 0.8724595718328262
4766.997290462208 0.9506982766265989
4767.058749473876 0.9365436292629195
4767.181653891502 0.8954696606402763
4767.243099297446 0.9004702061285761
4767.304540168134 0.9932926895248679
4767.365976503562 1.0906281188951108
4767.427408303719 1.050080890378355
4767.488835568602 0.917704777422152
4767.550258298202 0.873399935178679
4768.471055003674 0.8816795228193157
4768.532405167828 0.8817995197244859
4768.593750796584 0.9406079737736256
4768.900410909145 0.9713915158482911
4768.961729325367 0.9791850931195771
4769.023043206142 0.9543314972896204
4769.084352551464 1.144280413750146
4769.145657361327 1.0540293028319168
4769.206957635723 0.9065032855944987
4769.513390975464 0.9008937269331362
4769.942207159593 1.023101926714101
4770.003448472301 1.0134910595685236
4770.064685249447 1.0417414419764897
4770.248368367446 1.1101032278979828
4770.309587002275 1.201683659965611
4770.370801101509 1.1389467428682565
4770.432010665139 1.1132074693883562
4770.799172798873 1.0569073833963758
4771.89967949359 1.0414149983249583
4771.960775664925 1.0952968947916495
4772.449381746931 1.0394491191914976
4772.510437095995 1.0951959681361132
4773.791551636353 0.9429542771773272
4774.15721695013 0.9820178523108398
4774.218145293041 1.1031018770266985
4774.279069099918 1.1867833593142554
4774.339988370756 1.1099384663755933
4774.461813304286 0.9404047933501782
4774.583620093575 1.0207842663992681
4774.644516684111 0.9827422857149504
4774.705408738567 0.9465142043137119
4774.766296256936 1.0258213004479497
4774.827179239209 1.019233805022997
4774.888057685381 1.0716850891457816
4774.948931595446 1.174272371245314
4775.009800969396 1.1896552931315807
4775.070665807223 1.1271602135714196
4775.131526108924 0.9808187584793496
4775.192381874487 0.8683638095054756
4775.253233103909 0.8377562418404455
4775.314079797183 0.8243893000219605
4775.3749219543 0.8469445186374049
4775.4357595752535 0.8326770235508796
4775.557421208648 0.9644248465045517
4775.618245221072 0.9406174616198866
4775.679064697309 0.9074459693751081
4775.739879637347 0.9647377002102415
4775.800690041183 1.0458794678086745
4775.861495908808 1.077857846465246
4776.590812493411 0.9974656316185374
4776.651559389679 1.1563878508637033
4776.7123017496415 1.1148325894368725
4776.773039573292 0.969972541442619
4777.19807732151 1.006247550012821
4777.258778854412 1.0411537586927893
4777.319475850941 1.0992073590262745
4777.380168311087 1.1237054308704075
4777.440856234846 1.1853599317342438
4777.501539622212 0.9986575061416003
4778.350630720054 0.9520206814895636
4778.41124606068 0.9262454045659737
4778.471856864802 0.9352711633745387
4778.593064863508 0.9292444748373027
4778.653662058077 1.0187850000909617
4779.683120270932 1.0196747196551006
4779.894821437313 0.9964587676787444
4780.1065226036935 0.9732621594927914
4780.318223770075 0.950084890091662
4780.529924936456 0.9500688696158823
4785.348490954059 1.0262649134933584
4787.19063595796 0.892995834582827
4787.25408957392 0.9314423689871689
4788.395472346826 0.9813663048616987
4788.458839039359 0.9620719936033357
4789.915010320133 0.9870556051127265
4789.978267217853 0.9434584542107624
4790.041519540864 0.9569910017475569
4790.1047672891755 0.9358518320115857
4791.9369620234365 0.9715534949593368
4792.00007253362 0.9817162722991425
4793.198303077611 0.9094012015171737
4793.261322098807 0.9212132209762767
4793.324336545618 0.9409443220279772
4793.450351716115 0.952374153912247
4793.513352439811 1.077948454155751
4793.5763485891475 1.0775601161804675
4793.639340164131 0.964739583600169
4793.702327164767 1.0110079510250887
