Wave Flux
4584.194860332106 0.9916073775592678
4591.113336105758 1.0273626021754472
4591.174312654718 1.0207429793710525
4598.217928561002 0.9453716041396026
4608.374336851009 1.0389897830460961
4608.434061397157 0.9945258638795
4611.712154808998 0.9426243468777056
4611.771633627403 0.9933636224963671
4611.831108056085 1.03435209750037
4611.890578094985 1.0815281942633554
4611.95004374404 0.9714019835791169
4612.068961872376 0.9662224498813694
4612.128414351538 1.0002511797202491
4623.051527611188 1.0282034646087694
4623.637678347144 1.0348267895384644
4623.696269211268 0.984337138756957
4623.754855673428 0.9285210460329095
4626.620198650622 0.99064814875268
4631.926705452674 1.0845413457340942
4635.837716574289 1.0141716304032562
4636.020601646847 1.0061392921690964
4638.394491439257 0.9465362689674988
4639.85200793154 1.0407183124380257
4644.088561058785 0.8748451154881497
4644.148926339309 0.8699420200777568
4644.209287198793 1.007522705884934
4644.269643637191 1.120864746264861
4644.329995654454 1.1184953634584058
4644.390343250537 0.996782506730739
4644.450686425393 0.9954290667361667
4644.511025178974 1.009356823177704
4645.053874996131 0.8573792165681594
4659.338404262031 1.4462671485890835
4659.397640660169 1.434118890791456
4660.64058092909 0.8635272893657657
4660.699719790708 0.9603522386113189
4660.758854218308 1.0064500269931873
4660.817984211846 0.9231191119670741
4661.5271982602635 0.9350840721106268
4661.586270606707 1.0871691686412697
4661.645338518433 1.0319392996221761
4661.704401995392 1.0824905564905236
4661.822515644822 0.9286668046134876
4661.8815658172 0.8669192835046219
4661.9406115546235 0.9302174944996087
4661.999652857047 0.8412616362959819
4662.058689724423 0.900813440478029
4662.117722156703 0.9430292421512019
4662.176750153844 0.9566355543590945
4662.235773715795 0.9590870261099095
4662.294792842513 0.8663756013624101
4662.3538075339475 0.7907019895789434
4665.827822193709 1.0763547652011904
4665.857196438105 1.086516840176336
4665.886570682502 1.0966772351712744
4666.42193485592 0.9443961754894966
4666.483962396561 0.9457343353236748
4672.664240206542 1.1288923645768933
4675.001071877597 1.0350195257097028
4675.062480598186 1.0560592690314519
4675.2466800341745 1.050004458517761
4675.430839380788 1.0420849227829516
4677.392711058342 1.0695341966023624
4677.453946037519 1.0356579021707826
4677.576402629114 0.9818287778407884
4678.127236733218 0.9636026916176107
4678.188418243302 0.9820913709320774
4678.555413727186 0.9586178301625603
