source_id,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,pseudocolour,pseudocolour_error,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,phot_variable_flag,l,b,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,ag_gspphot,ebpminrp_gspphot,r_med_photogeo,r_lo_photogeo,r_hi_photogeo
4094832952561701888,1608287703,273.8198681775684,-18.99276010329138,0.5840854343512052,0.032381855,18.03743,0.8819859057433919,0.034261245,-2.2765404328090133,0.024002511,31,,,0,0,0.8477551,1317.4908,7.036872,398.99344,7.076396,365.30774,6.9141674,1.1705909,0.16222858,,,,,,,VARIABLE,11.989172460308138,-0.9270482136627061,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1593.702,1530.4814,1685.1537
4094860616496202624,41055333,273.8781896613101,-18.661577346831997,0.4867129774779703,0.041793417,11.645685,0.7570312359911234,0.059390195,-1.4306007185117695,0.04351829,31,,,0,0,0.8353563,959.10803,5.96435,347.79868,6.0851574,355.97928,5.694592,1.1885078,0.3905654,-6.2525744,1.1378732,11,543.6676,18.445103,0.0,VARIABLE,12.306664631258872,-0.8177262847869151,false,false,0,true,true,true,true,false,false,true,false,,,,,,,1967.6772,1814.5885,2145.8552
4095006233039251200,48579871,271.4951512134596,-19.95385734496457,0.7365771919857402,0.025807912,28.54075,-0.831538556581835,0.030864691,-2.1023587435133555,0.021797398,31,,,0,0,1.3304505,342.9027,8.760188,169.29135,8.949961,65.625854,8.357018,1.2191314,0.59294224,,,,,,,VARIABLE,10.089804453111364,0.5289136749429403,true,false,0,true,true,false,true,false,true,true,false,32524.588,3.9734,0.0013,1573.0103,1.8859,1.0348,1321.3185,1274.3121,1371.2478
4097527000879217408,186491395,272.94833526239825,-16.89394104085064,0.6870407424610475,0.03576384,19.210485,-0.4410921723328308,0.03914719,-1.409314564119917,0.029810686,31,,,0,0,0.8787106,1081.9066,8.073299,422.78998,8.147529,478.27054,7.873539,1.1832556,0.27398968,,,,,,,VARIABLE,13.434667021832574,0.8059042491077477,false,false,0,true,true,false,true,false,true,true,false,19696.768,3.3746,0.0258,1471.2677,1.1165,0.6065,1402.4916,1294.5475,1477.1261
2006083605125285760,129373255,333.74781551405016,55.46355411574316,0.2518254931433309,0.022807106,11.041536,-3.5283771505309187,0.028349565,-3.076200291700448,0.026492901,95,1.6757721,0.0054104594,0,0,0.83546996,627.22687,10.050022,279.5065,10.14772,214.46913,9.834209,1.1763083,0.3135109,,,,,,,VARIABLE,101.97389637391854,-0.9095715267647101,false,false,0,true,true,false,true,false,false,true,false,16706.67,2.5267,-0.3435,12067.157,1.0647,0.5794,3682.8357,3456.0625,4054.8547
2005958913637157760,1624767699,335.2905344261118,55.55105679960943,0.2203877138607428,0.020626852,10.684505,-3.504861589848701,0.022814713,-2.741521261561472,0.023466691,95,1.6670486,0.005141507,0,0,0.76835173,1506.8622,9.507562,593.4058,9.60276,646.2158,9.298222,1.1747836,0.30453873,,,,,,,VARIABLE,102.75071882249172,-1.3190284111508326,false,false,0,true,true,false,true,false,true,true,false,19030.322,2.9795,0.293,5141.6216,1.1486,0.6247,4223.381,3803.5178,4571.383
2006119407972993792,1781371001,334.52582876341677,55.904327126636986,0.22456362921080697,0.0216137,10.389874,-3.3086170782217077,0.022230444,-2.502488573866617,0.020658312,95,1.5539886,0.0047680954,33,0,1.389597,1170.2001,10.241692,501.2374,10.541279,537.95996,9.733583,1.2224778,0.8076954,,,,,,,VARIABLE,102.58370875277033,-0.7876623990089334,false,false,0,true,true,false,true,false,false,true,false,,,,,,,4152.208,3847.7095,4430.3823
2006035226614471680,40145755,335.2183893247034,56.13910676939909,0.1637418578605471,0.02062983,7.93714,-3.2425392683625733,0.022007296,-2.2565112980525104,0.02045845,31,,,0,0,1.1511846,1048.0796,11.357235,355.93393,11.694581,501.97134,10.831869,1.2144355,0.8627119,,,,,,,VARIABLE,103.03617666189078,-0.8032904915576964,false,false,0,true,true,false,true,false,true,true,false,16483.959,3.3539,0.2897,3269.2502,2.0975,1.1454,4909.913,4576.386,5353.2974
2005917269635469312,484084540,334.18352985545306,55.47715331237143,0.2377059184055316,0.014506369,16.386314,-3.6566707842967165,0.017310636,-3.8219583518092346,0.015236716,31,,,0,0,1.0127381,1600.4348,9.2687,541.214,9.4453745,606.7067,8.933108,1.1896986,0.51226616,,,,,,,VARIABLE,102.186331610022,-1.0363260875801248,false,false,0,true,true,false,true,false,false,true,false,,,,,,,3971.4292,3767.842,4232.6934
2006219669688859776,1138307586,334.74944796708684,56.1218907104025,0.2623454574565824,0.038004808,6.9029546,-3.408537236179794,0.041775003,-2.8803002858083095,0.04144912,95,1.5920633,0.008575795,44,0,2.0383492,701.5637,10.830212,235.50908,11.054469,244.37978,10.360143,1.2388763,0.6943264,,,,,,,VARIABLE,102.80787848850264,-0.6748978155110102,false,false,0,true,true,false,true,false,true,true,false,24279.012,3.5936,0.0086,3635.6108,2.0159,1.104,3623.2043,3248.836,4163.216
4180208832169700864,1349732514,292.92370006346044,-17.230239015865358,0.5209380697343704,0.040188417,12.962394,4.8673008895090035,0.03933316,9.001245610238355,0.028641,31,,,0,0,0.97959393,2066.8018,8.880032,953.80493,8.815104,958.15076,8.955117,1.162718,-0.1400137,,,,,,,VARIABLE,21.655249416902635,-16.476097892122166,false,false,0,true,true,false,true,false,true,true,false,18160.053,3.9053,0.3536,1314.044,0.3077,0.1661,1834.8688,1691.7655,2002.9917
4301291141456218112,1043540125,294.2615088477224,8.16421978188291,0.086879431041499,0.026473304,3.2817752,-2.627336993220612,0.023265399,-4.204414227159428,0.020795345,31,,,0,0,1.0375941,777.0656,11.388817,228.34334,11.440814,315.40927,11.245682,1.1715559,0.19513226,,,,,,,VARIABLE,45.46016266298899,-6.281062381691122,false,false,0,true,true,false,true,false,true,true,false,19893.373,3.8727,0.2538,3562.2974,0.98,0.5312,6998.572,5637.7476,9943.374
4301429679916867968,1246269772,295.6577114403907,9.227503345312321,0.9421247766154793,0.027182385,34.659386,0.0011611897131407617,0.024214858,-1.8725752123458712,0.02023792,31,,,0,0,0.9013053,2379.624,8.502932,1282.0875,8.516091,1385.4684,8.4255495,1.1685109,0.09054184,,,,,,,VARIABLE,47.06792518851674,-6.977422881579015,false,false,0,true,true,false,true,false,true,true,false,18726.521,3.7984,0.0029,1025.5554,0.7297,0.3945,1032.1562,1003.566,1068.8816
509435902174897152,770023373,22.88158511738137,59.768763538678975,0.3220933786296393,0.017748892,18.14724,-1.1762437007432387,0.012351114,-0.6079442875808238,0.015458551,31,,,0,0,1.0991118,950.4117,10.011868,332.04398,10.115726,289.86682,9.786283,1.1772002,0.32944393,,,,,,,VARIABLE,127.96435953423226,-2.7107087458575294,false,false,0,true,true,false,true,false,true,true,false,18671.355,3.2407,0.0584,3921.4312,1.1822,0.6423,2946.4407,2808.4944,3087.2173
509849524704762752,764822844,22.882539196514003,60.559915097791006,0.36477317780861035,0.015365147,23.740297,-1.8815164803806228,0.010474746,-0.4295605032700851,0.013529208,31,,,0,0,0.9936721,1072.5529,9.471389,363.6922,9.639062,340.33276,9.150585,1.1870731,0.48847675,,,,,,,VARIABLE,127.84208416564108,-1.9290473873534637,false,false,0,true,true,false,true,false,true,true,false,18504.982,3.3157,0.2928,2376.6284,1.4653,0.7974,2587.3223,2504.333,2695.7642
509863195576354816,925073625,23.31307300811848,60.68334798065254,0.3730229275637353,0.0145793585,25.585688,-1.4379055096523632,0.010250849,-0.7086604506214741,0.012598576,31,,,0,0,0.9126508,304.7512,9.69635,87.06999,9.840028,102.1071,9.330697,1.2248144,0.50933075,,,,,,,VARIABLE,128.03119358323963,-1.7737426159742453,false,false,0,true,true,false,true,false,false,true,false,19972.928,3.5586,0.6969,2109.6338,1.4986,0.817,2565.0925,2451.9094,2662.5884
509863199881958656,1481498196,23.30834339443512,60.68643413987309,0.3440244125883409,0.019082537,18.028233,-1.3016725278173125,0.014002627,-0.735742567752361,0.017785352,31,,,0,0,0.92642677,2410.471,7.171025,875.11115,7.327455,806.0763,6.852758,1.1922213,0.4746971,,,,,,,VARIABLE,128.02840850361238,-1.771071007329477,false,false,0,true,true,false,true,false,false,true,false,,,,,,,2682.4597,2550.1711,2802.5796
509678344484517504,276284326,26.117026179100044,60.667605473082,0.3465446293041268,0.014665418,23.630054,-0.8837051871056322,0.009192286,-0.33936127318096077,0.010262043,31,,,0,0,1.0479972,284.71835,10.538575,132.36873,10.832427,71.351685,10.052761,1.2117325,0.77966595,,,,,,,VARIABLE,129.38461939640655,-1.5380451368594288,false,false,0,true,true,false,true,false,true,true,false,22794.223,3.6238,-0.7907,2419.3726,2.0884,1.1436,2704.4397,2626.3037,2820.636
509716552518467584,802992558,25.906434691384995,60.497480202429074,0.3403478014563178,0.019340692,17.5975,-1.528636096616789,0.0122280065,-0.4400761428731952,0.014044411,95,1.5899131,0.002501481,0,0,0.95336276,2256.7004,10.547885,720.3259,10.805061,1005.79333,10.112569,1.2008152,0.6924925,,,,,,,VARIABLE,129.317766718217,-1.7255974766914368,false,false,0,true,true,false,true,false,false,true,false,,,,,,,2718.9395,2622.9722,2830.9473
509522901027238144,1158097771,25.58672359354124,59.54924999648183,0.2783604914046191,0.016544737,16.824715,-1.6286915513208113,0.009988632,-0.2394238438808144,0.010930452,31,,,0,0,0.9173204,4302.3813,10.324113,2090.5283,10.452592,2810.0964,10.060359,1.1809623,0.3922329,,,,,,,VARIABLE,129.34959242904227,-2.6866599068908035,false,false,0,true,true,false,true,false,true,true,false,16269.3955,3.3665,0.2742,2913.3435,1.2313,0.6676,3382.0825,3220.0823,3544.4148
509354366511173376,872464105,22.92631771745571,59.378050318645144,0.33574145299835884,0.016065339,20.898499,-1.8211594190830986,0.01070869,-0.7022916327382216,0.013845389,31,,,0,0,0.8560402,1919.0837,9.424838,619.01514,9.56948,877.9014,9.131562,1.1862354,0.4379177,,,,,,,VARIABLE,128.04757165073454,-3.0931528940620625,false,false,0,true,true,false,true,false,false,true,false,6719.531,1.8933,-1.1753,4825.311,0.0025,0.0013,2798.378,2695.7932,2920.8284
509955387056474880,1095060947,24.73603339170907,61.346945248491984,0.37497306414614884,0.012721654,29.475182,-1.396500046455528,0.009244512,-0.6366471111153936,0.011415177,31,,,0,0,0.9218599,1360.6383,10.509099,441.7593,10.841188,495.87732,9.992479,1.2115366,0.8487091,,,,,,,VARIABLE,128.59617348938568,-1.0012565277903807,false,false,0,true,true,false,true,false,false,true,false,,,,,,,2543.8599,2471.0447,2608.1265
509358524039696896,82935382,23.369714269873153,59.500597950969635,0.3128597570625941,0.029945638,10.447591,-1.9343728324489642,0.020870654,-1.0287160916734663,0.02494767,31,,,1,0,1.9935298,678.4381,10.488805,231.18185,10.689295,237.05501,10.121039,1.1935726,0.5682554,,,,,,,VARIABLE,128.25091687570733,-2.9362828534268726,false,false,0,true,true,false,true,false,true,true,false,19456.059,3.7712,0.0025,1874.412,1.6181,0.8809,3000.2122,2764.2937,3280.3713
509569492837090048,1649934374,24.74418734902557,59.85996577527002,0.3052184742791359,0.023173535,13.170994,-1.0938561724440627,0.015276554,-0.7442923329709221,0.017043272,95,1.6238185,0.0031036814,0,0,1.0794532,903.2991,10.875258,356.78964,11.032841,543.53094,10.552193,1.1940552,0.48064804,,,,,,,VARIABLE,128.872825344225,-2.4623047027172724,false,false,4,true,true,false,true,false,false,true,false,,,,,,,3080.8596,2856.025,3384.54
510001703986507520,1367450412,24.160629451723917,61.43163626126622,0.3589609552776572,0.011622678,30.884533,-1.588431104826082,0.008282311,-0.37778498368158847,0.010909181,31,,,0,0,0.86683714,1593.0641,10.504945,479.47995,10.7311125,593.1713,10.110642,1.1940943,0.62047005,,,,,,,VARIABLE,128.3098936060592,-0.9672006365065144,false,false,0,true,true,false,true,false,true,true,false,18580.861,3.4842,0.2838,2650.2708,1.7309,0.9433,2627.649,2538.0256,2705.631
509414977094953216,897540966,22.760623097583174,59.737198606304275,0.27151475457647883,0.03235081,8.392828,-1.169271969796211,0.023970995,-0.7571477059942965,0.031252127,95,1.6698496,0.0047719157,36,0,1.2283686,2763.481,9.515317,1843.915,9.6104765,2185.984,9.279315,1.1874976,0.3311615,,,,,,,VARIABLE,127.9089578562627,-2.7512880979745087,false,false,0,true,true,false,true,false,true,true,false,18326.203,3.384,0.1665,2344.6633,1.1758,0.6383,3200.4675,2926.8987,3589.4219
5734116077027641344,669018417,134.0504785353091,-13.904468605215985,0.4351999062133579,0.05092016,8.546711,-11.038700768315401,0.04546998,12.721150303272752,0.03989658,31,,,0,0,1.0574077,1020.609,8.013592,395.04526,7.899075,363.8709,8.174272,1.1689198,-0.27519655,,,,,,,VARIABLE,241.01673319757296,19.74519009820214,false,false,0,true,true,false,true,false,true,true,false,23555.883,3.7475,-0.82,1474.9651,0.1883,0.1019,2142.9292,1960.6436,2362.1223
504980715412488704,630733148,31.201830258061065,56.26200598851077,0.4216581564824214,0.020478899,20.589884,-1.1136630081126822,0.0131246755,-1.473481784363435,0.025016494,31,,,1,0,0.98593616,348.1212,9.693987,125.86305,9.770661,108.02203,9.473565,1.1914519,0.29709625,,,,,,,VARIABLE,133.0392067388163,-5.163173535821911,true,false,0,true,true,false,true,false,true,true,false,40006.793,4.1593,-0.9796,2946.8496,1.5273,0.8386,2258.3088,2138.697,2409.957
504866606724904960,199322052,29.45536377425491,56.46742826273095,0.4022915766362633,0.059215005,6.7937436,-0.7213865820949033,0.043194164,-0.7711845274501299,0.048036344,95,1.7409185,0.0077349395,0,0,1.3874213,379.00635,9.89874,131.85823,9.9285,129.25334,9.813623,1.1608702,0.11487675,,,,,,,VARIABLE,132.04814328052763,-5.224805361875976,false,false,0,true,true,false,true,false,true,true,false,19057.607,4.294,-0.0249,1009.572,0.7471,0.4042,2114.0212,1841.9978,2639.2275
1779263530345881984,1697766956,328.5582896499417,18.27650608202611,0.20559960786649933,0.047032252,4.37146,1.344120179347406,0.04946094,0.10438737873592305,0.04274569,31,,,0,0,1.2649146,1238.9917,9.9113245,529.7424,9.843284,580.826,10.004969,1.1582713,-0.16168499,,,,,,,VARIABLE,74.53985404704008,-27.504347772772693,false,false,0,true,true,false,true,false,true,true,false,17971.795,3.4459,0.0109,3877.7593,0.2372,0.1279,4351.628,3668.165,5137.996
2059095424401407232,617321804,301.64567524286923,35.74060116468971,0.5262706079950656,0.020325188,25.892532,-3.129365955805021,0.018874118,-6.604559492151372,0.02316341,31,,,0,0,0.9913298,1029.7749,8.220085,294.35788,8.308972,382.1886,8.006142,1.1808252,0.3028307,,,,,,,VARIABLE,72.67968768852965,1.9321091702952604,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1835.305,1756.2767,1911.1395
2059130368252069888,1332691266,302.3691935071913,35.733665377424046,0.5361700224586579,0.024379315,21.992825,-3.1642959053508157,0.024042921,-5.693448131721352,0.028141025,31,,,0,0,1.1216146,1587.4529,7.709889,556.0198,7.8439336,488.13528,7.4157057,1.1929227,0.4282279,,,,,,,VARIABLE,72.99162833594751,1.4343882956371277,true,false,0,true,true,false,true,false,false,true,false,,,,,,,1796.3158,1737.9896,1876.6992
2059072197216667776,205079071,301.48398688649274,35.672052202150894,0.481678617709784,0.017068865,28.21972,-3.062735276452589,0.01621639,-7.039030443105203,0.01835339,31,,,0,0,0.93969476,2557.7678,7.2078896,884.2576,7.3221784,913.21063,6.9495745,1.1867568,0.3726039,-4.046041,1.1997484,29,483.01273,1.784721,0.0010289773,VARIABLE,72.55126582801694,2.006030565479198,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1974.2756,1912.4088,2030.9877
2059146654767199872,1786319327,302.5591092125724,36.176370991267284,0.5247248977045798,0.017652862,29.724636,-4.989650046935671,0.016952388,-8.444677496749609,0.020332469,31,,,0,0,0.9816205,1571.911,7.7628326,494.29227,7.9398775,454.6984,7.376791,1.2167602,0.5630865,,,,,,,VARIABLE,73.44679672987719,1.5465651140152357,true,false,0,true,true,false,true,false,false,true,false,,,,,,,1821.3177,1762.872,1879.7002
2059225819608656768,1580594613,301.8548026614223,36.55446775762409,0.4981884292659584,0.011905693,41.844555,-2.8876687535988266,0.011974559,-5.865620396354163,0.012955849,31,,,0,0,0.95622927,1163.5012,9.80633,410.07828,10.026326,403.0066,9.416315,1.1950654,0.6100111,-48.810555,12.258286,14,98.71119,-0.039251186,0.63578856,VARIABLE,73.45691079613871,2.2281096454475424,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1927.5128,1885.312,1972.0975
2059076148587289728,1161870019,301.488834489061,35.78834615644555,0.5380353041993117,0.022322346,24.102991,-3.1752158255973515,0.022324758,-6.537098806916184,0.025065739,31,,,0,0,1.0697247,2259.9292,6.7464223,1033.5646,6.811207,837.64716,6.561241,1.1824243,0.24996567,,,,,,,VARIABLE,72.65158100111942,2.0651011378822792,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1777.9739,1723.2716,1833.4681
2059076148587293696,1629299071,301.4854910289137,35.78992059788903,0.4722753516207746,0.015066486,31.346087,-3.0907830497777766,0.014042598,-6.408733234946485,0.016598022,31,,,0,0,0.95053947,2616.5854,9.659323,791.45636,9.739534,803.0142,9.468893,1.175204,0.27064133,,,,,,,VARIABLE,72.65145461406571,2.0682345967463833,false,false,0,true,true,false,true,false,true,true,false,20632.885,3.6011,0.0082,2322.6445,1.1288,0.6133,2058.551,2006.1897,2124.6477
2175201756328729728,1740610003,326.5940880425466,56.91715658289556,0.5235275495867588,0.014133592,37.041367,-5.238440975168688,0.01654652,-3.3140806090403387,0.014872908,31,,,1,0,1.0634805,158.08452,9.057328,53.528187,9.450729,47.601067,8.486294,1.2170266,0.9644356,,,,,,,VARIABLE,99.67676927533823,2.6489977706355665,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1855.593,1814.8391,1896.0985
5616530558355526144,469815614,109.80317518548301,-24.955688256013403,1.2513563858003625,0.040771887,30.691648,-3.21476362961099,0.02844811,4.891677158410787,0.040553126,31,,,0,0,1.0174702,1262.2704,6.7899046,438.6429,6.688891,332.83328,6.939849,1.1625663,-0.25095797,,,,,,,VARIABLE,238.23500770960666,-5.44204541388208,false,false,0,true,true,false,true,false,true,true,false,17275.896,3.5081,0.0606,883.9702,0.0379,0.0205,792.8822,771.8217,822.03766
5616547355957903488,365515866,109.59138194853684,-24.85328027989916,0.7351621364871456,0.03629826,20.253372,-2.9326357494664537,0.026237827,3.016505048017689,0.03785005,95,1.787049,0.0063816127,0,0,0.9094875,1661.2823,8.883836,922.3388,8.800354,845.70294,8.994704,1.1632532,-0.19435024,,,,,,,VARIABLE,238.0548363936909,-5.565440078193258,false,false,0,true,true,false,true,false,true,true,false,19513.094,3.9223,0.2136,1440.8884,0.2512,0.1357,1323.6016,1248.9661,1391.9785
2047668268773127680,671079502,297.009305327111,35.612210652936845,0.06909190536624653,0.011598962,5.956732,-2.5167221137574174,0.011770569,-5.170778933996082,0.012766424,31,,,0,0,0.94103324,2703.3743,12.22863,937.11664,12.369132,1264.4027,11.96284,1.1748749,0.40629196,,,,,,,VARIABLE,70.61292365633965,5.085507968526005,false,false,0,true,true,false,true,false,false,true,false,,,,,,,10437.514,9408.499,12076.964
5187284139434904576,353877130,44.415351013179865,-1.9968478472992186,0.41801491077641295,0.035850674,11.659889,4.950774883995027,0.049026463,-3.7319686585163367,0.038616538,31,,,0,0,1.0932933,1418.8002,10.2845,814.43915,10.223718,1148.936,10.387692,1.1497452,-0.16397476,-12.400542,13.677417,12,48.132797,1.2550142,0.16777156,VARIABLE,178.5918788362839,-50.69760874624617,false,false,0,true,true,false,true,false,true,true,false,15304.486,3.7315,0.0674,2467.8877,0.1249,0.067,2310.5808,2159.7188,2569.8442
4261802284445511808,1533829482,286.042471874878,-2.029755453346528,0.5371995458627016,0.021689322,24.767927,-0.5414503272790414,0.025892388,-3.481858874775406,0.021648189,31,,,0,0,1.0763897,165.14435,8.527212,57.525055,8.784928,71.530975,8.0503235,1.2250644,0.73460484,,,,,,,VARIABLE,32.57480566007929,-3.757626536704247,false,false,0,true,true,false,true,false,true,true,false,25352.75,3.5471,-0.0033,1569.9451,2.035,1.1154,1758.7361,1678.195,1851.9036
4367592070537209472,1566610781,257.76375993048305,-2.339872914625146,0.2775635970747586,0.022320632,12.435293,-2.9514739200966473,0.020279873,1.1791089852570102,0.013039768,31,,,0,0,1.2166381,2546.2734,10.951705,1331.1234,11.080607,1519.6588,10.686945,1.1812097,0.39366245,,,,,,,VARIABLE,18.695592538776875,21.010620244318016,false,false,0,true,true,false,true,false,true,true,false,20891.158,3.4702,0.2469,4837.6445,1.382,0.7524,3249.824,3031.308,3469.1082
4582795323914832000,810664111,268.85497113725245,26.050014711938804,0.7608126093496012,0.061429873,12.385059,3.9799562454204795,0.048287112,5.281582930533712,0.058778625,31,,,0,0,1.2226974,1094.2094,5.3510375,358.81082,5.550306,268.64737,5.009739,1.1800278,0.5405669,-43.33401,1.0869017,27,1182.441,,0.0,VARIABLE,51.43409665843235,23.18763805923895,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1287.3396,1196.701,1398.6617
241678947918118912,1072764342,53.16241159653567,44.85573265544764,1.8390071071338592,0.03726556,49.3487,0.7252065089661566,0.04252186,-6.075996985803531,0.041189853,31,,,0,0,0.9996696,980.42267,6.3811545,303.70303,6.3774476,249.69987,6.330059,1.1689152,0.047388554,,,,,,,VARIABLE,150.60821569182457,-9.179594499553078,false,false,0,true,true,false,true,false,true,true,false,23077.246,3.8013,0.0059,549.8792,0.745,0.4043,532.371,521.92957,542.4771
2940881312936542208,221858597,92.90054087179928,-21.471640774254645,0.7003304912789059,0.035534024,19.70873,0.7399447763209693,0.01845916,-0.6303601049284189,0.038535964,31,,,0,0,1.0602676,3665.4595,8.590345,1564.091,8.519614,1875.3735,8.684727,1.1599244,-0.1651125,,,,,,,VARIABLE,228.32718847169014,-18.06786440873821,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1388.35,1318.9855,1450.3286
3424656293035086208,278564140,90.28187905926232,23.30484775313168,0.4931804530982667,0.021779224,22.644539,0.12017243362221335,0.025423437,-2.2029602545911473,0.01683226,31,,,0,0,1.0847789,915.46124,7.148981,321.8972,7.5180736,255.10396,6.573708,1.2312423,0.9443655,18.945148,1.018408,17,471.21332,8.985482,0.0,VARIABLE,186.61756569749596,0.13776532411416528,false,false,0,true,true,true,true,false,false,true,false,6164.8022,1.526,-2.0818,1873.3894,0.6621,0.3629,1881.6997,1816.3451,1953.5062
3423847224275160960,742039472,91.37424412254484,23.004776724051183,0.5398436679644061,0.02335133,23.118326,0.34513449659284257,0.027114136,-2.3010116093142936,0.020129513,31,,,0,0,1.0514934,780.1935,8.703264,290.85718,8.878579,220.70631,8.364238,1.1922879,0.51434135,,,,,,,VARIABLE,187.37317751119485,0.864330083051171,false,false,0,true,true,false,true,false,false,true,false,,,,,,,1752.2561,1696.5557,1824.8102
3425577786858742272,444070346,94.24461069717782,23.74090619835684,0.5466676118303515,0.0317547,17.21533,0.6042807775800204,0.03180861,-1.3597648213186246,0.022889052,31,,,0,0,1.0449566,908.9575,6.105981,285.88364,6.364698,251.71367,5.657643,1.2075876,0.7070551,13.013089,1.0952115,11,574.1325,,0.0,VARIABLE,187.99422727603292,3.528684323496688,false,false,0,true,true,false,true,false,false,true,false,6252.7876,0.9822,-1.2809,3395.5361,0.2792,0.1516,1713.1888,1627.342,1824.5338
6303152720661307648,1055974325,212.78767093287584,-13.310678024757106,0.4574061799985931,0.018952908,24.133825,-4.720136089631528,0.019583205,-0.06341676045438946,0.013981499,31,,,0,0,0.98073626,70.611534,9.472222,17.566187,9.821218,30.076887,8.961645,1.1995245,0.8595724,31.563692,5.1855326,6,90.17551,34.67144,0.0,VARIABLE,330.99844875088564,45.17290309625478,false,false,0,true,true,false,true,false,true,true,false,5293.916,2.0365,-1.2102,2285.517,0.0038,0.0021,2042.731,1965.9442,2136.9446
532358829818405632,1602106031,19.812957556793283,69.3499005485146,0.2795674352126887,0.011841288,23.609547,-1.2118683831304595,0.010951527,0.4538882867026871,0.014511662,31,,,0,0,0.94015473,1544.9447,10.5689745,523.62213,10.774749,490.1052,10.205685,1.1882156,0.56906414,,,,,,,VARIABLE,125.3952529560038,6.61128742128724,false,false,0,true,true,false,true,false,true,true,false,20779.566,3.675,0.2966,2551.0303,1.6847,0.9186,3440.6633,3283.89,3558.1375
4087124040337958656,1549263171,286.90736421912527,-18.726230404235505,0.3931795394235876,0.032660026,12.038555,6.017492518837183,0.036622167,4.764394991660823,0.03092537,31,,,0,0,0.9580863,1699.4526,9.300718,894.39636,9.249199,992.52356,9.346677,1.1639488,-0.09747791,,,,,,,VARIABLE,17.812488295914687,-11.881646078660902,false,false,0,true,true,false,true,false,true,true,false,24924.062,3.4562,-0.4686,4489.7354,0.5487,0.2981,2361.372,2179.1377,2552.0586
1849597571190605952,842642070,323.93532144290253,29.74547679536409,0.8169775895422177,0.032123487,25.432407,0.11138097137908654,0.029670695,-10.990841827636055,0.027352031,31,,,0,0,1.067246,674.82355,8.038255,208.42313,8.052129,255.74707,7.910912,1.189325,0.14121675,,,,,,,VARIABLE,79.92447599116879,-16.348971993150588,false,false,0,true,true,false,true,false,true,true,false,37556.21,4.1353,-0.8576,1535.6211,1.1057,0.6055,1181.7085,1137.5165,1236.0062
3382819188404752896,123505987,100.04787903667601,23.839811755229313,0.5238511829670751,0.03498288,14.974502,2.2396436411753795,0.044705767,-1.1757877359720075,0.033154495,31,,,0,0,0.9981717,1698.0463,9.56941,1028.299,9.50419,2267.3606,9.660659,1.1571198,-0.15646839,,,,,,,VARIABLE,190.33785484823423,8.300741466364048,false,false,0,true,true,false,true,false,true,true,false,19831.635,4.0723,0.1133,1591.0515,0.3247,0.1754,1764.9036,1657.4503,1907.9471
4110852635225023360,1546092117,261.4421310037763,-24.54465958190688,0.23596530499227944,0.02957105,7.9796047,-0.07909124185472483,0.033956222,-0.03239583113356482,0.022365062,31,,,0,0,0.89052325,1168.3381,11.181899,419.00327,11.502181,506.98175,10.674774,1.2114781,0.8274069,,,,,,,VARIABLE,1.3223622807028559,6.096514868134498,false,false,0,true,true,false,true,false,true,true,false,19587.105,3.3002,0.2907,4383.001,2.1394,1.1708,3826.7253,3332.8398,4280.107
4206152977294739456,211305405,285.79933141050714,-6.1584583191379005,0.15038368403048913,0.021838741,6.8860965,-0.17018866587489317,0.021821517,-2.5627643074474795,0.01811177,31,,,0,0,0.858698,548.9536,11.1786785,198.12,11.262201,186.5855,10.996468,1.1693709,0.26573372,,,,,,,VARIABLE,28.77153891450686,-5.410984761641528,false,false,0,true,true,false,true,false,true,true,false,23508.834,4.1027,0.2908,2881.533,1.1995,0.6524,4994.6865,4459.231,5570.733
2145164954072838912,34555158,278.5996706665471,51.11321779350449,0.6678026776961616,0.03654448,18.273695,3.88993064038106,0.04735569,13.874478038916882,0.0416467,31,,,0,0,1.023563,1696.8591,7.762758,672.8012,7.6617985,680.8865,7.918786,1.1604774,-0.25698757,,,,,,,VARIABLE,79.93776484027478,23.355412391935037,false,false,0,true,true,false,true,false,true,true,false,19471.467,3.536,0.0036,1534.229,0.1089,0.0588,1449.1926,1377.8654,1538.1876
